ST,PUMA,prcnt_non_cit,prcnt_non_white,total_workforce,DOs
29,901,0.006467669837735169,0.11674553403304243,61073,"[""Kansas City KS District Office""]"
29,902,0.03804007274839143,0.23883174641989272,65431,"[""Kansas City KS District Office""]"
29,903,0.03117448429273289,0.19455246691311792,62487,"[""Kansas City KS District Office""]"
29,1001,0.07993101353696633,0.5221385803540437,92192,"[""Kansas City KS District Office""]"
29,1002,0.033949021635255594,0.29177045636132914,63831,"[""Kansas City KS District Office""]"
29,1003,0.014649499284692417,0.14130185979971388,69900,"[""Kansas City KS District Office""]"
29,1004,0.022591476538958245,0.1643392165303487,58075,"[""Kansas City KS District Office""]"
29,1005,0.0267094557032395,0.47227977965330775,79148,"[""Kansas City KS District Office""]"
29,1100,0.014461598592925543,0.10344602957462054,61404,"[""Kansas City KS District Office""]"
29,1200,0.010355892648774796,0.06446907817969662,54848,"[""Kansas City KS District Office""]"
29,1300,0.006400129622878438,0.05533276623324017,49374,"[""Kansas City KS District Office""]"
29,1400,0.015073042311199821,0.10329163583805083,58117,"[""St. Louis MO District Office""]"
29,1500,0.015896191494612157,0.06317348029941597,48628,"[""St. Louis MO District Office""]"
29,1600,0.005489583134780702,0.042639574557307054,52463,"[""St. Louis MO District Office""]"
29,1701,0.02803976143141153,0.1423141153081511,62875,"[""St. Louis MO District Office""]"
29,1702,0.013514893182572296,0.08638556369483652,78358,"[""St. Louis MO District Office""]"
29,1703,0.03607676572902688,0.14373379542167733,76753,"[""St. Louis MO District Office""]"
29,1801,0.006714335542378793,0.8505406348099058,57340,"[""St. Louis MO District Office""]"
29,1802,0.023329283110571083,0.5715674362089915,65840,"[""St. Louis MO District Office""]"
29,1803,0.0560609695336864,0.6032366998210035,54191,"[""St. Louis MO District Office""]"
29,1804,0.07417635973747481,0.24653973617519007,61556,"[""St. Louis MO District Office""]"
29,1805,0.058281578406738414,0.19840705447304793,63279,"[""St. Louis MO District Office""]"
29,1806,0.04156052231034207,0.146967876311784,62415,"[""St. Louis MO District Office""]"
29,1807,0.03151084902959867,0.1080780901127841,87335,"[""St. Louis MO District Office""]"
29,1808,0.018396864390405478,0.06752877529051313,72458,"[""St. Louis MO District Office""]"
29,1901,0.039553057307375926,0.7621503975870578,58352,"[""St. Louis MO District Office""]"
29,1902,0.046180749475843,0.347985314448422,109223,"[""St. Louis MO District Office""]"
29,2001,0.010205905774137455,0.06206425820291551,61533,"[""St. Louis MO District Office""]"
29,2002,0.003146210407239819,0.034802743212669685,56576,"[""St. Louis MO District Office""]"
29,2100,0.004774610307541075,0.04084749332958854,56968,"[""St. Louis MO District Office""]"
29,2200,0.013687105646335544,0.11253842420320337,61810,"[""St. Louis MO District Office""]"
29,2300,0.01246738184981154,0.15219573120413943,44837,"[""St. Louis MO District Office""]"
29,2400,0.007446784134912815,0.06122402217996013,43643,"[""St. Louis MO District Office""]"
29,2500,0.005299534527575715,0.041711165293086425,49627,"[""Kansas City KS District Office"", ""St. Louis MO District Office""]"
29,2601,0.012667171983196085,0.05859530569508858,77839,"[""Kansas City KS District Office""]"
29,2602,0.01576759442694294,0.1272774512032737,61582,"[""Kansas City KS District Office""]"
29,2603,0.015359349339172598,0.11611793227496676,63935,"[""Kansas City KS District Office""]"
29,2700,0.0414049599530857,0.12103581845398849,64799,"[""Kansas City KS District Office""]"
29,2800,0.030057004664017964,0.143467495825416,86835,"[""Kansas City KS District Office""]"
30,100,0.012550003921876225,0.11327947289983528,63745,"[""Salt Lake City UT District Office""]"
30,200,0.015878189607003167,0.12468802384056621,107380,"[""Salt Lake City UT District Office""]"
30,300,0.009541935649803246,0.07668269849026517,77762,"[""Salt Lake City UT District Office""]"
30,400,0.005244884390928566,0.13483046465243406,67685,"[""Salt Lake City UT District Office""]"
30,500,0.01738876561952587,0.0753591031180661,85630,"[""Salt Lake City UT District Office""]"
30,600,0.011608731220215295,0.17484515199127398,77011,"[""Salt Lake City UT District Office""]"
30,700,0.005818155536282162,0.13128794449262793,55344,"[""Salt Lake City UT District Office""]"
31,100,0.021487603305785124,0.15828667910779348,56265,"[""Des Moines IA District Office""]"
31,200,0.06340827162649303,0.20207663630108144,97369,"[""Des Moines IA District Office""]"
31,300,0.05810461260698228,0.19176084578928182,57603,"[""Des Moines IA District Office""]"
31,400,0.05764257140199088,0.16969020373988278,53745,"[""Des Moines IA District Office""]"
31,500,0.028740476834253178,0.10099724842142097,62873,"[""Des Moines IA District Office""]"
31,600,0.018880980624752866,0.07894142235779246,70812,"[""Des Moines IA District Office""]"
31,701,0.025179987574461864,0.07839052735445674,54726,"[""Des Moines IA District Office""]"
31,702,0.03217059794907341,0.1800982650710485,98102,"[""Des Moines IA District Office""]"
31,801,0.053040900265152305,0.2026431718061674,95794,"[""Des Moines IA District Office""]"
31,802,0.03628962624892069,0.12184531886024423,81070,"[""Des Moines IA District Office""]"
31,901,0.04461371055495103,0.18480232136380123,104766,"[""Des Moines IA District Office""]"
31,902,0.03922593534748115,0.1341952120430707,86091,"[""Des Moines IA District Office""]"
31,903,0.10336495113066686,0.47388826775345333,55454,"[""Des Moines IA District Office""]"
31,904,0.18164055745755092,0.40258325552443197,57834,"[""Des Moines IA District Office""]"
32,101,0.11792457307754374,0.40536512667660207,105347,"[""Las Vegas District Office""]"
32,102,0.06357686014053325,0.2547405910097218,62334,"[""Las Vegas District Office""]"
32,103,0.09315220763106194,0.3917511115706752,77368,"[""Las Vegas District Office""]"
32,200,0.06599695829664612,0.25906507644280796,74958,"[""Las Vegas District Office""]"
32,300,0.05272817850494245,0.2849052151341147,76278,"[""Las Vegas District Office""]"
32,401,0.07012397326667007,0.44428855670629047,78404,"[""Las Vegas District Office""]"
32,402,0.07291106101374445,0.4533052141662425,68755,"[""Las Vegas District Office""]"
32,403,0.18488410649153394,0.7410552887443711,93491,"[""Las Vegas District Office""]"
32,404,0.21179463051724645,0.6996941806098744,68014,"[""Las Vegas District Office""]"
32,405,0.3433642945689082,0.8342106681518477,55661,"[""Las Vegas District Office""]"
32,406,0.23554484545416557,0.68543410733936,71791,"[""Las Vegas District Office""]"
32,407,0.08529872092395704,0.40373198769496466,74116,"[""Las Vegas District Office""]"
32,408,0.12860636078841903,0.5618930806309227,128003,"[""Las Vegas District Office""]"
32,409,0.2985456456982653,0.7073068161906431,85605,"[""Las Vegas District Office""]"
32,410,0.19848938486663037,0.7172563962983125,73480,"[""Las Vegas District Office""]"
32,411,0.050888142102736435,0.35398245537467815,114565,"[""Las Vegas District Office""]"
32,412,0.06374728397125189,0.42181737144130593,89745,"[""Las Vegas District Office""]"
32,413,0.09547571868742932,0.5249556493863535,96391,"[""Las Vegas District Office""]"
33,100,0.031142084785224306,0.07683172648717909,63997,"[""Manchester NH District Office""]"
33,200,0.009505703422053232,0.04042990310315221,65224,"[""Manchester NH District Office""]"
33,300,0.028761928201456555,0.07847721755473268,89389,"[""Manchester NH District Office""]"
33,400,0.024657179400003237,0.06879077824728415,61767,"[""Manchester NH District Office""]"
33,500,0.01152066430020284,0.042422033468559835,63104,"[""Manchester NH District Office""]"
33,600,0.01574405731032237,0.05999674373168349,61420,"[""Manchester NH District Office""]"
33,700,0.019315424423973028,0.061564560115098026,93138,"[""Manchester NH District Office""]"
33,800,0.0658621331513309,0.20537320841347645,64468,"[""Manchester NH District Office""]"
33,900,0.056533101045296165,0.17875808860129416,80360,"[""Manchester NH District Office""]"
33,1000,0.026780355188362814,0.08018218409066837,113292,"[""Manchester NH District Office""]"
34,101,0.10543334120510818,0.4719795091645625,55049,"[""Southern NJ District Office""]"
34,102,0.07763006519238144,0.39371085261408667,78230,"[""Southern NJ District Office""]"
34,301,0.1679936819031655,0.7021629811101798,62044,"[""Northern NJ District Office""]"
34,302,0.12988849445418257,0.40153780435711234,67889,"[""Northern NJ District Office""]"
34,303,0.2307515425593071,0.6593722454298088,78279,"[""Northern NJ District Office""]"
34,304,0.1284615613914806,0.4329001102930217,67094,"[""Northern NJ District Office""]"
34,305,0.09187706855791962,0.3245390070921986,52875,"[""Northern NJ District Office""]"
34,306,0.05456142867388654,0.18000071720576633,55772,"[""Northern NJ District Office""]"
34,307,0.09886028532716984,0.4813262134374751,62735,"[""Northern NJ District Office""]"
34,308,0.05434986670671723,0.23579769458941915,53266,"[""Northern NJ District Office""]"
34,400,0.28924146403583684,0.928356330621601,66747,"[""Northern NJ District Office""]"
34,501,0.2771823490280139,0.7253455539951216,67645,"[""Northern NJ District Office""]"
34,502,0.07190814761048517,0.34837262244510797,60619,"[""Northern NJ District Office""]"
34,503,0.05298546253290632,0.21150589379432921,59639,"[""Northern NJ District Office""]"
34,601,0.312073055028463,0.665915559772296,84320,"[""Northern NJ District Office""]"
34,602,0.19141345584908287,0.8570359541958164,57462,"[""Northern NJ District Office""]"
34,701,0.3246821132479152,0.7951180374899711,82262,"[""Northern NJ District Office""]"
34,702,0.24626528915805723,0.5475715473221707,84210,"[""Northern NJ District Office""]"
34,703,0.23570304302203568,0.6158621895767751,68616,"[""Northern NJ District Office""]"
34,800,0.050216200634188524,0.1252234073219948,69380,"[""Southern NJ District Office""]"
34,901,0.060738171909834035,0.3072908925769961,60555,"[""Southern NJ District Office""]"
34,902,0.2034709269321223,0.588597842835131,61655,"[""Southern NJ District Office""]"
34,903,0.14755936675461742,0.629089709762533,60640,"[""Southern NJ District Office""]"
34,904,0.23016723659810476,0.6222630531312203,58779,"[""Southern NJ District Office""]"
34,905,0.1471203360340252,0.6058805954410447,56899,"[""Southern NJ District Office""]"
34,906,0.20499390986601707,0.5480579239409934,73890,"[""Southern NJ District Office""]"
34,907,0.1661715852565342,0.631290316910692,56893,"[""Southern NJ District Office""]"
34,1001,0.06340003740415186,0.2489246306340004,58817,"[""Southern NJ District Office""]"
34,1002,0.1153813794612058,0.5629574786720288,59429,"[""Southern NJ District Office""]"
34,1003,0.14332115937524284,0.48163804491413476,64345,"[""Southern NJ District Office""]"
34,1101,0.03887210473313192,0.22843541151698252,54615,"[""Southern NJ District Office""]"
34,1102,0.06348276871673872,0.2279420629316432,58063,"[""Southern NJ District Office""]"
34,1103,0.12820648437086793,0.3573103436117135,56721,"[""Southern NJ District Office""]"
34,1104,0.04944261323654679,0.16047553794303915,54002,"[""Southern NJ District Office""]"
34,1105,0.0404429889428833,0.21659976054651736,56796,"[""Southern NJ District Office""]"
34,1106,0.04535866880599975,0.22563954641331194,55469,"[""Southern NJ District Office""]"
34,1201,0.020276497695852536,0.10319167093360641,58590,"[""Southern NJ District Office""]"
34,1202,0.03827162794164229,0.18176228362741992,53669,"[""Southern NJ District Office""]"
34,1203,0.09781956778300153,0.2359007100431443,51687,"[""Southern NJ District Office""]"
34,1204,0.019347060996713916,0.1862762254758988,51429,"[""Southern NJ District Office""]"
34,1205,0.03586454238223326,0.12683633354024415,57996,"[""Southern NJ District Office""]"
34,1301,0.3288023807608783,0.818386551918282,74598,"[""Northern NJ District Office""]"
34,1302,0.14492533535813718,0.9796001012401924,59265,"[""Northern NJ District Office""]"
34,1401,0.10313138189244384,0.5570425150071168,64636,"[""Northern NJ District Office""]"
34,1402,0.16789535555599833,0.8711869134670944,100378,"[""Northern NJ District Office""]"
34,1403,0.04975252629408125,0.24047913659173714,58188,"[""Northern NJ District Office""]"
34,1404,0.11981703915808263,0.4552824365029192,53782,"[""Northern NJ District Office""]"
34,1501,0.10443644269311773,0.3091786126774917,73595,"[""Northern NJ District Office""]"
34,1502,0.06340968069502426,0.2388158637030351,70904,"[""Northern NJ District Office""]"
34,1503,0.10655367231638418,0.36999192897497984,61950,"[""Northern NJ District Office""]"
34,1504,0.08701607012417824,0.24061054297540785,65712,"[""Northern NJ District Office""]"
34,1600,0.021738040945197584,0.13290901345628586,79814,"[""Northern NJ District Office""]"
34,1700,0.042780206979217666,0.18275285735991761,59233,"[""Northern NJ District Office""]"
34,1800,0.37424058323207776,0.8810734590402473,66663,"[""Northern NJ District Office""]"
34,1901,0.10883975187809948,0.6619093602186615,61099,"[""Northern NJ District Office""]"
34,1902,0.08816488164881649,0.2644046440464405,55555,"[""Northern NJ District Office""]"
34,1903,0.20132873293202172,0.5649133754221113,54488,"[""Northern NJ District Office""]"
34,1904,0.09997876268112983,0.6103932171270808,61213,"[""Northern NJ District Office""]"
34,2001,0.042791374557463305,0.3191861522746036,71463,"[""Southern NJ District Office""]"
34,2002,0.04025633762923099,0.20384270405513855,84732,"[""Southern NJ District Office""]"
34,2003,0.03432226591667081,0.41312409776494596,80356,"[""Southern NJ District Office""]"
34,2101,0.08537405690391782,0.7580038178347422,55005,"[""Southern NJ District Office""]"
34,2102,0.03787747309961819,0.2630452389216707,69144,"[""Southern NJ District Office""]"
34,2103,0.02509104608815773,0.3411402737661685,79630,"[""Southern NJ District Office""]"
34,2104,0.05952305448087778,0.2881334432675842,63068,"[""Southern NJ District Office""]"
34,2201,0.027545655983432057,0.20323248707439645,69049,"[""Southern NJ District Office""]"
34,2202,0.022368509437764493,0.19691677302344326,89322,"[""Southern NJ District Office""]"
34,2301,0.19560467115632613,0.7428714715575298,55832,"[""Southern NJ District Office""]"
34,2302,0.1608024651564575,0.3897835252253065,77561,"[""Southern NJ District Office""]"
34,2303,0.10910066835197563,0.35349932472209716,57754,"[""Southern NJ District Office""]"
34,2400,0.06961234687298518,0.46379352030947774,49632,"[""Southern NJ District Office""]"
34,2500,0.09482005408778864,0.3466403162055336,48070,"[""Southern NJ District Office""]"
34,2600,0.04106469849246231,0.154424466080402,50944,"[""Southern NJ District Office""]"
35,100,0.015334220493397482,0.8844098679496366,48845,"[""Albuquerque NM District Office""]"
35,200,0.03438941017229118,0.5047144921883961,43589,"[""Albuquerque NM District Office""]"
35,300,0.04150995411850422,0.6747139790874899,50783,"[""Albuquerque NM District Office""]"
35,400,0.07471412202137362,0.5129200477047915,42763,"[""Albuquerque NM District Office""]"
35,500,0.1037799848040812,0.5615977423206339,73704,"[""Albuquerque NM District Office""]"
35,600,0.026903667997288543,0.5512992392859832,66385,"[""Albuquerque NM District Office""]"
35,700,0.03896304467733039,0.595896304467733,45325,"[""Albuquerque NM District Office""]"
35,801,0.04749882573978394,0.4323626115547205,51096,"[""Albuquerque NM District Office""]"
35,802,0.027439550535943703,0.4859734233284117,52151,"[""Albuquerque NM District Office""]"
35,803,0.13004358217348516,0.6331666365407403,49791,"[""Albuquerque NM District Office""]"
35,804,0.05719190633258106,0.6178847674710183,51843,"[""Albuquerque NM District Office""]"
35,805,0.023776946699504392,0.5964608227674907,65778,"[""Albuquerque NM District Office""]"
35,806,0.18308713416776054,0.8805302372016491,54089,"[""Albuquerque NM District Office""]"
35,900,0.057003850556769695,0.5620251847226558,38436,"[""Albuquerque NM District Office""]"
35,1001,0.18234442836468887,0.7920657891714332,43533,"[""Albuquerque NM District Office""]"
35,1002,0.07861074501899372,0.7044150709357314,51596,"[""Albuquerque NM District Office""]"
35,1100,0.08096954670755378,0.5210661099058835,61307,"[""Albuquerque NM District Office""]"
35,1200,0.10420282457035902,0.5522205206738132,58770,"[""Albuquerque NM District Office""]"
36,100,0.01994515617635717,0.044839110501735294,46678,"[""Albany NY District Office""]"
36,200,0.01779663176131876,0.06533924431195699,78498,"[""Albany NY District Office""]"
36,300,0.010797003792271288,0.04842197636882189,63814,"[""Albany NY District Office""]"
36,401,0.00818788266471717,0.03361052727771178,54715,"[""Albany NY District Office""]"
36,402,0.0400198719364098,0.19800176639434755,72464,"[""Albany NY District Office""]"
36,403,0.01283951499133913,0.065179735352417,55999,"[""Albany NY District Office""]"
36,500,0.018071455746549996,0.10433023207553696,57826,"[""Albany NY District Office""]"
36,600,0.0070849007270457655,0.04692903291105076,59281,"[""Albany NY District Office""]"
36,701,0.07681249033853764,0.43304993043747103,64690,"[""Albany NY District Office""]"
36,702,0.013905460544728741,0.08827905195398235,67887,"[""Albany NY District Office""]"
36,703,0.025161788853472422,0.10781898966483144,82824,"[""Albany NY District Office""]"
36,704,0.010342293154136917,0.06394372112557749,57144,"[""Albany NY District Office""]"
36,800,0.012214492201149974,0.07482766288636869,62958,"[""Albany NY District Office""]"
36,901,0.02343673067454456,0.13279876204543856,71085,"[""Albany NY District Office""]"
36,902,0.04337481053262364,0.4995417533222884,56738,"[""Albany NY District Office""]"
36,903,0.06303705988630855,0.6321993566297978,45386,"[""Albany NY District Office""]"
36,904,0.03423836650144263,0.18999778057261227,67585,"[""Albany NY District Office""]"
36,905,0.01894620384455815,0.10221615267597843,57848,"[""Albany NY District Office""]"
36,906,0.04906943014359894,0.15801419381982043,90321,"[""Albany NY District Office""]"
36,1000,0.015172249657880645,0.09492076714067552,50421,"[""Albany NY District Office""]"
36,1101,0.014795692295836785,0.16065270580075905,51907,"[""Albany NY District Office""]"
36,1102,0.010550535944778046,0.0814860542117964,53457,"[""Albany NY District Office""]"
36,1201,0.0175817396668723,0.08886832545068202,58356,"[""Albany NY District Office""]"
36,1202,0.0627693879505763,0.1950448580824367,62642,"[""Albany NY District Office""]"
36,1203,0.010481399326074808,0.04798753746380615,59057,"[""Albany NY District Office""]"
36,1204,0.020032726731789557,0.13197302523925225,80668,"[""Albany NY District Office""]"
36,1205,0.035304970527072876,0.5976984536485451,63957,"[""Albany NY District Office""]"
36,1206,0.06322792465871782,0.36618282357007087,57870,"[""Albany NY District Office""]"
36,1207,0.009303120018219084,0.0479048052835345,87820,"[""Albany NY District Office""]"
36,1300,0.012555052910580122,0.059646465652962395,50179,"[""Albany NY District Office""]"
36,1400,0.01772754486645931,0.07321738876476687,68481,"[""Albany NY District Office""]"
36,1500,0.007910570332009318,0.06417282585013491,59667,"[""Albany NY District Office""]"
36,1600,0.010230284106082704,0.11727849791491197,48679,"[""Albany NY District Office""]"
36,1700,0.03522156118576264,0.2493973740896502,77992,"[""Albany NY District Office""]"
36,1801,0.038751659166693646,0.11988086373790022,61778,"[""Albany NY District Office""]"
36,1802,0.018864223362866576,0.05816196423317096,61174,"[""Albany NY District Office""]"
36,1900,0.027360639732205122,0.14663629178483426,86036,"[""Albany NY District Office""]"
36,2001,0.07186858316221766,0.4370636550308008,58440,"[""Albany NY District Office""]"
36,2002,0.03751426875485138,0.15441304050043378,109505,"[""Albany NY District Office""]"
36,2100,0.027657752345361827,0.10389660944373078,51378,"[""Albany NY District Office""]"
36,2201,0.04688045222974387,0.20003140484332474,57316,"[""Albany NY District Office""]"
36,2202,0.010458628841607564,0.054373522458628844,52875,"[""Albany NY District Office""]"
36,2203,0.013954422246762374,0.04704346953117157,49805,"[""Albany NY District Office""]"
36,2300,0.0797916984587212,0.2112772775827865,52424,"[""Albany NY District Office""]"
36,2401,0.029696767187369476,0.11373318853896917,47884,"[""Albany NY District Office""]"
36,2402,0.011085410029241042,0.04617466067298041,45826,"[""Albany NY District Office""]"
36,2500,0.00954599191855028,0.06262241278915887,56673,"[""Albany NY District Office""]"
36,2600,0.011664756253792732,0.09502056503270177,59324,"[""Albany NY District Office""]"
36,2701,0.04651073324613372,0.23505424328691235,51988,"[""Albany NY District Office""]"
36,2702,0.04178816947497592,0.17810442424162456,75787,"[""Albany NY District Office""]"
36,2801,0.048945595208385324,0.16772211130521586,64112,"[""Albany NY District Office""]"
36,2802,0.0661503344424634,0.3407906242547441,88057,"[""Albany NY District Office""]"
36,2901,0.07824676858163956,0.42010800258198594,63517,"[""Albany NY District Office""]"
36,2902,0.05908913086001174,0.38231075177674906,61348,"[""Albany NY District Office""]"
36,2903,0.04567866156340359,0.26332503217395664,59831,"[""Albany NY District Office""]"
36,3001,0.0988681351261794,0.452763389664975,57339,"[""Albany NY District Office""]"
36,3002,0.07630907948708474,0.3170245002032445,54122,"[""Albany NY District Office""]"
36,3003,0.17801651425019976,0.44990233507946376,45052,"[""Albany NY District Office""]"
36,3101,0.06975298484266725,0.2005009781873366,54693,"[""Albany NY District Office""]"
36,3102,0.1424566344492095,0.4043781604045318,78115,"[""Albany NY District Office""]"
36,3103,0.0835418345277978,0.2191312214636077,70743,"[""Albany NY District Office""]"
36,3104,0.1974757281553398,0.38150485436893206,61800,"[""Albany NY District Office""]"
36,3105,0.13564125482330885,0.4322120729872904,91742,"[""Albany NY District Office""]"
36,3106,0.15009415464658035,0.6406786899885462,103022,"[""Albany NY District Office""]"
36,3107,0.16174874173492548,0.5937432152373433,101330,"[""Albany NY District Office""]"
36,3201,0.09363564480241261,0.3025505231606627,54381,"[""Long Island NY District Office""]"
36,3202,0.08514419439410202,0.2895148945155104,56833,"[""Long Island NY District Office""]"
36,3203,0.0932384982443504,0.353092644278383,55535,"[""Long Island NY District Office""]"
36,3204,0.14852744736339926,0.5493289230964952,62884,"[""Long Island NY District Office""]"
36,3205,0.08591772898033606,0.47936937078545716,63619,"[""Long Island NY District Office""]"
36,3206,0.2774141080165851,0.8689455650805925,75007,"[""Long Island NY District Office""]"
36,3207,0.056071681985445786,0.2878500354779624,60601,"[""Long Island NY District Office""]"
36,3208,0.02784844942584061,0.14885168122120607,58172,"[""Long Island NY District Office""]"
36,3209,0.016811012854407878,0.12907284164463487,54845,"[""Long Island NY District Office""]"
36,3210,0.06645745539316776,0.34229355330404376,55765,"[""Long Island NY District Office""]"
36,3211,0.06957170426349675,0.6048035288584727,61663,"[""Long Island NY District Office""]"
36,3212,0.0728025770823746,0.29010584445467097,54325,"[""Long Island NY District Office""]"
36,3301,0.09100881202237741,0.24664521554718638,54698,"[""Long Island NY District Office""]"
36,3302,0.03913645809281921,0.20183945201262218,51972,"[""Long Island NY District Office""]"
36,3303,0.02617231894322468,0.11322122115527153,60713,"[""Long Island NY District Office""]"
36,3304,0.05029886698188955,0.1804978142564011,56045,"[""Long Island NY District Office""]"
36,3305,0.12996928347805542,0.2627001004193987,67716,"[""Long Island NY District Office""]"
36,3306,0.08174064247275561,0.2822922756367016,66711,"[""Long Island NY District Office""]"
36,3307,0.07440604441380103,0.29558447527938175,69618,"[""Long Island NY District Office""]"
36,3308,0.05323256387086174,0.25131027684219176,60865,"[""Long Island NY District Office""]"
36,3309,0.032724134048861035,0.18054565241865875,53294,"[""Long Island NY District Office""]"
36,3310,0.2666306034421399,0.820732557974006,70247,"[""Long Island NY District Office""]"
36,3311,0.04167630983959694,0.26866176496768795,56171,"[""Long Island NY District Office""]"
36,3312,0.0556946070045917,0.26847933735482127,55535,"[""Long Island NY District Office""]"
36,3313,0.11087254529539035,0.5822584108213454,60547,"[""Long Island NY District Office""]"
36,3701,0.18026267785479752,0.6855162349507479,54820,"[""New York City District Office""]"
36,3702,0.18891227512807277,0.941212289689316,75543,"[""New York City District Office""]"
36,3703,0.07499317778687406,0.7601139309592032,58632,"[""New York City District Office""]"
36,3704,0.1762211452620839,0.8133369468180079,62728,"[""New York City District Office""]"
36,3705,0.25328598758550447,0.9611049176266567,72657,"[""New York City District Office""]"
36,3706,0.3560976347926093,0.9498206800538717,66083,"[""New York City District Office""]"
36,3707,0.34044791583645495,0.9925559894795569,62735,"[""New York City District Office""]"
36,3708,0.3215600858705361,0.977278781515897,63817,"[""New York City District Office""]"
36,3709,0.21145867710150393,0.9720545943142709,84844,"[""New York City District Office""]"
36,3710,0.2451470305592927,0.9711384457684669,62436,"[""New York City District Office""]"
36,3801,0.24818404897972493,0.7635065178578707,122663,"[""New York City District Office""]"
36,3802,0.20034653326998855,0.6573372830673784,71566,"[""New York City District Office""]"
36,3803,0.13957815515780997,0.796062040907008,72017,"[""New York City District Office""]"
36,3804,0.17455632217835665,0.7957606169058776,54206,"[""New York City District Office""]"
36,3805,0.13303846421045318,0.24773637774124077,129549,"[""New York City District Office""]"
36,3806,0.12429264703305945,0.294530387708264,114158,"[""New York City District Office""]"
36,3807,0.16297310196399786,0.37517672378859784,111049,"[""New York City District Office""]"
36,3808,0.12603164378598172,0.2895245380248802,99356,"[""New York City District Office""]"
36,3809,0.17477215189873418,0.5421518987341772,79000,"[""New York City District Office""]"
36,3810,0.13932953337841755,0.253028692879915,103510,"[""New York City District Office""]"
36,3901,0.04339867664337394,0.17061406221012923,80855,"[""New York City District Office""]"
36,3902,0.0967741935483871,0.35692636006556766,64666,"[""New York City District Office""]"
36,3903,0.138095531587057,0.5982003081664099,81125,"[""New York City District Office""]"
36,4001,0.14140505629544542,0.3478830961953165,92281,"[""New York City District Office""]"
36,4002,0.19669267981647562,0.706804540981107,72143,"[""New York City District Office""]"
36,4003,0.1082819406580027,0.697903708213123,75562,"[""New York City District Office""]"
36,4004,0.10612113861739317,0.4421654657439775,84102,"[""New York City District Office""]"
36,4005,0.09657016724679514,0.3011008291592382,70674,"[""New York City District Office""]"
36,4006,0.11019968624531362,0.6799968092743758,75218,"[""New York City District Office""]"
36,4007,0.16854463793239302,0.9573122685367583,50764,"[""New York City District Office""]"
36,4008,0.1771865068620046,0.9688323903718166,70169,"[""New York City District Office""]"
36,4009,0.12845877008397413,0.8135361560699326,101698,"[""New York City District Office""]"
36,4010,0.20829130522493444,0.9712527738551543,69398,"[""New York City District Office""]"
36,4011,0.1786159385169286,0.7437512982067438,57772,"[""New York City District Office""]"
36,4012,0.3638404129959037,0.7224903204085068,71284,"[""New York City District Office""]"
36,4013,0.18479685452162517,0.46075257780795525,63329,"[""New York City District Office""]"
36,4014,0.16784086896574915,0.35686782237317777,59473,"[""New York City District Office""]"
36,4015,0.2048629073978272,0.6007113295395757,77320,"[""New York City District Office""]"
36,4016,0.2021232876712329,0.36173972602739723,73000,"[""New York City District Office""]"
36,4017,0.28840391848530567,0.6323338787479547,94118,"[""New York City District Office""]"
36,4018,0.24687206266318537,0.43941514360313316,47875,"[""New York City District Office""]"
36,4101,0.17649780245200092,0.4652063281336431,99429,"[""New York City District Office""]"
36,4102,0.47488549534876096,0.8962844743717274,91481,"[""New York City District Office""]"
36,4103,0.3362292099126112,0.7721654152037791,117063,"[""New York City District Office""]"
36,4104,0.1510709327692206,0.6306934620215509,60508,"[""New York City District Office""]"
36,4105,0.13308421691811856,0.9096174506048857,107045,"[""New York City District Office""]"
36,4106,0.19427703752530723,0.7419134610857385,84956,"[""New York City District Office""]"
36,4107,0.45034288019362645,0.9499125991663305,74370,"[""New York City District Office""]"
36,4108,0.17510248878272378,0.550518092901643,61958,"[""New York City District Office""]"
36,4109,0.3398194583751254,0.6775952858575727,79760,"[""New York City District Office""]"
36,4110,0.2080017885633568,0.47835939961180046,98403,"[""New York City District Office""]"
36,4111,0.25033247685573734,0.8385776446435719,77449,"[""New York City District Office""]"
36,4112,0.1924021201873049,0.9858545785639958,123008,"[""New York City District Office""]"
36,4113,0.15712687272040338,0.8036095732159205,68817,"[""New York City District Office""]"
36,4114,0.13968508885242467,0.6817721607373529,57286,"[""New York City District Office""]"
37,100,0.0268539953700008,0.07136584976450866,62635,"[""Raleigh NC District Office""]"
37,200,0.04454020889635527,0.12757285808195165,68455,"[""Raleigh NC District Office""]"
37,300,0.02867478936323488,0.20274375920067655,63854,"[""Raleigh NC District Office""]"
37,400,0.03178572040211677,0.3607747769348016,58391,"[""Raleigh NC District Office""]"
37,500,0.06292165304946266,0.46852222259890836,58994,"[""Raleigh NC District Office""]"
37,600,0.018329449636053523,0.5935570663271434,41627,"[""Raleigh NC District Office""]"
37,700,0.017078983204720836,0.31052352852171283,52872,"[""Raleigh NC District Office""]"
37,800,0.03899673223830855,0.34629617606959684,46209,"[""Raleigh NC District Office""]"
37,900,0.03049451324437925,0.5472227707410646,70898,"[""Raleigh NC District Office""]"
37,1000,0.06597596353087443,0.5028802320762537,48260,"[""Raleigh NC District Office""]"
37,1100,0.06835348574540394,0.2967799840663164,99161,"[""Raleigh NC District Office""]"
37,1201,0.08402117675369991,0.4046805438575382,83110,"[""Raleigh NC District Office""]"
37,1202,0.10615795687566022,0.38644130988628594,80465,"[""Raleigh NC District Office""]"
37,1203,0.07194327883084937,0.39079727969903055,69110,"[""Raleigh NC District Office""]"
